filename,text,age,gender,accent
sample-191653.png,two years ago right here on this spot i had a recurrent dream too,sixties,female,us
sample-046669.png,sit down and let me treat you to something said the boy,sixties,female,us
sample-134063.png,some went away while i was there and other people came,sixties,female,england
sample-086572.png,these headphones play music very clearly in my ears,sixties,female,us
sample-172366.png,one is loved because one is loved,sixties,male,canada
sample-129625.png,there were raised voicesand some sort of struggle appeared to be going on ,sixties,female,us
sample-132743.png,they were looking only for gold his companion answered,sixties,male,us
sample-061882.png,he had been to the village only once the year before,sixties,female,us
sample-193253.png,and i hope mark beats higgins,sixties,male,england
sample-053625.png,are you sure erik has our telephone number,sixties,male,us
sample-033367.png,and he gave the boy his blessing,sixties,female,us
sample-178904.png,roger the backup team is on the way,sixties,male,australia
sample-051025.png,you're sure you don't mind,sixties,male,england
sample-109885.png,i imagine this will be a surprise to some people,sixties,male,scotland
sample-181876.png,i am in a good mood right now,sixties,male,australia
sample-171241.png,she had pneumonia once,sixties,male,england
sample-093882.png,the alchemist opened a bottle and poured a red liquid into the boy's cup,sixties,male,us
sample-066515.png,the same hand that had brandished the sword now held a whip,sixties,male,australia
sample-052865.png,i just want to dream about mecca,sixties,female,us
sample-183440.png,only in that way would he be able to read the omens,sixties,male,us
sample-134867.png,what was written on the emerald tablet the boy wanted to know,sixties,female,england
sample-032638.png,our deadline is coming up rapidly and we will need help,sixties,female,us
sample-029999.png,my impression after reading the article is that you are going to make the dataset public,sixties,female,us
sample-193599.png,he listened to the wind and felt the stones beneath his feet,sixties,female,england
sample-159121.png,where'd you get that belt,sixties,female,england
sample-046927.png,and also because i know about the soul of the world he thought to himself,sixties,male,england
sample-150170.png,the boy looked around him at the date palms,sixties,female,us
sample-059758.png,he didn't consider mending the hole  the stones could fall through any time they wanted,sixties,female,canada
sample-077599.png,it is rare that i get to sit down and write during the day,sixties,female,us
sample-181108.png,the heather was on fire and you could see a thin blue smoke rising up slowly,sixties,female,scotland
sample-195366.png,so you know about love the boy said,sixties,male,england
sample-000989.png,the ideas should be presented in a more concise and direct manner,sixties,male,ireland
sample-080903.png,that's not my money,sixties,female,us
sample-191240.png,they called that discovery the master work  it was part liquid and part solid,sixties,male,england
sample-007104.png,i saw a young man standing on the cylinder and trying to scramble out of the hole again,sixties,male,canada
sample-107735.png,but the alchemist continued to look to the horizon,sixties,female,us
sample-131022.png,i've got a mother and two kid sisters to care for,sixties,male,england
sample-159983.png,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,sixties,female,canada
sample-068270.png,meanwhile the boy thought about his treasure,sixties,male,scotland
sample-158782.png,he was thinking about omens and someone had appeared,sixties,female,canada
sample-089546.png,he had been so far away that his face wasn't even visible,sixties,male,england
sample-182624.png,that's what i am,sixties,male,england
sample-156853.png,i never saw it before,sixties,male,england
sample-037346.png,who's the ten for,sixties,male,england
sample-087273.png,the carpet was exquisite,sixties,male,england
sample-014803.png,he transformed himself into a stone that rolled up to the miner's foot,sixties,male,england
sample-094652.png,i used to live near el cairum he said,sixties,female,us
sample-025202.png,goodbye said the boy,sixties,male,canada
sample-113895.png,in those days very few of the people had any idea about astronomy,sixties,male,us
sample-179474.png,the old man returned the book to the boy,sixties,female,canada
sample-018700.png,get katherine at the bulletin on the phone,sixties,female,us
sample-055918.png,there was a time when for me a camel's whinnying was nothing more than whinnying,sixties,female,african
sample-113001.png,he knew nothing about the customs of the strange land he was in,sixties,female,african
sample-168341.png,the lightyear is a unit of distance not of time,sixties,male,england
sample-064550.png,but there were certain of them who took a bit longer to awaken,sixties,male,canada
sample-185210.png,you certainly delivered the goods,sixties,male,england
sample-043143.png,in those days very few of the people had any idea about astronomy,sixties,female,us
sample-137273.png,i came to tell you just one thing the boy said,sixties,male,us
sample-145710.png,upon returning to the wise man he related in detail everything he had seen,sixties,female,us
sample-067332.png,at night they spread their sleeping gear and kept their fires hidden,sixties,female,us
sample-105513.png,then get out of here,sixties,female,england
sample-120384.png,be sure you soap his head thoroughly,sixties,male,us
sample-160523.png,got to be a sergeant,sixties,male,england
sample-122625.png,there are powerful forces on both sides and the war is important to both armies,sixties,male,canada
sample-166763.png,if you know the time why do you ask me,sixties,male,us
sample-158236.png,they were relieved and happy,sixties,male,england
sample-181376.png,he did find it soon after dawn and not far from the sand pits,sixties,female,us
sample-049387.png,what if you can't stand him,sixties,male,us
sample-025211.png,all they think about is food and water,sixties,male,england
sample-044031.png,we're just travelers the alchemist answered,sixties,female,us
sample-108996.png,ogilvy told him everything that he had seen,sixties,male,canada
sample-123377.png,what would i have to say,sixties,male,england
sample-059993.png,but he kept the sword in his hand,sixties,male,us
sample-011524.png,you can't believe it's not butter,sixties,female,us
sample-028994.png,but they were not there,sixties,female,us
sample-117884.png,the boy closed his book,sixties,male,england
sample-061014.png,i want to do something big and something important,sixties,male,england
sample-133650.png,only in that way would he be able to read the omens,sixties,female,canada
sample-106235.png,if you can concentrate always on the present you'll be a happy man,sixties,male,newzealand
sample-024417.png,it won't hurt you and we can make the city edition,sixties,male,australia
sample-104648.png,the incantation was written in italics,sixties,male,england
sample-077731.png,then suddenly he noticed it with a start,sixties,female,canada
sample-188636.png,my mind ran on the possibilities of its content,sixties,female,us
sample-173349.png,in some places the ground was covered with the salt of driedup lakes,sixties,female,us
sample-021222.png,not to worry said the alchemist,sixties,male,canada
sample-003533.png,he brought six sheep with him,sixties,female,us
sample-089114.png,during the third year the omens will continue to speak of your treasure and your destiny,sixties,male,scotland
sample-087678.png,the infidels had an evil look about them,sixties,female,african
sample-028691.png,the wind approached the boy and touched his face,sixties,female,england
sample-078972.png,no one seemed to have thought about it that night,sixties,male,us
sample-183021.png,that night he told all of this to the alchemist,sixties,male,canada
sample-180666.png,it was however still so hot from its flight through the air,sixties,female,us
sample-164160.png,well then why do we need all these books the boy asked,sixties,male,england
sample-030213.png,his life and his path had always provided him with enough omens,sixties,female,canada
sample-148125.png,there's one that says 'everything that happens once can never happen again,sixties,male,us
sample-143431.png,will you trust him that he does it right,sixties,male,newzealand
sample-189824.png,my father offered her a job,sixties,male,scotland
sample-193273.png,you got fifty cents,sixties,female,england
sample-095726.png,throughout the entire day we will be on the lookout for our enemies,sixties,female,england
sample-104107.png,and what's the matter with a thousand dollars,sixties,female,england
sample-080176.png,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,sixties,female,us
sample-130433.png,they eat lunch together often but dont really talk outside the office,sixties,male,newzealand
sample-038528.png,and the sand and gravel had been flung violently in every direction,sixties,female,us
sample-169277.png,look what the chronicle is running on laura ben,sixties,male,us
sample-155284.png,mecca is a lot farther away than the pyramids,sixties,female,england
sample-075118.png,he has done so much ghostwriting that he starts to feel like a ghost too,sixties,male,england
sample-177625.png,i think it's about bird hunting but now i can see how that might be misinterpreted,sixties,male,england
sample-107159.png,his hands were abraded and exhausted but he listened to his heart,sixties,male,scotland
sample-045399.png,at most they thought that another meteorite had descended,sixties,female,us
sample-183599.png,the arabs laughed at him and the alchemist laughed along,sixties,female,us
sample-127847.png,i went stretching my legs clumsily and feeling my way in the dark,sixties,female,us
sample-129066.png,are you going to listen,sixties,male,england
sample-026278.png,you're losing your eye,sixties,male,us
sample-087318.png,but this payment goes well beyond my generosity the monk responded,sixties,male,australia
sample-066739.png,the emerald tablet is a direct passage to the soul of the world,sixties,female,us
sample-056467.png,it's not what enters men's mouths that's evil said the alchemist,sixties,male,newzealand
sample-092526.png,i thought the unscrewing might be automatic,sixties,female,canada
sample-137764.png,i've got a good lawyer,sixties,male,england
sample-191117.png,don't try and lick that pole your tongue will get stuck,sixties,female,us
sample-195099.png,pizza is an italian classic,sixties,male,us
sample-029541.png,i'll be back the boy said,sixties,male,england
sample-101531.png,he had never imagined that questions about life would be of such importance to a shepherd,sixties,male,newzealand
sample-151970.png,what about the blue one,sixties,male,scotland
sample-169064.png,but there were certain of them who took a bit longer to awaken,sixties,male,england
sample-045328.png,but don't worry the alchemist continued,sixties,male,us
sample-096484.png,when did you arrive in town,sixties,male,england
sample-048005.png,a current of love rushed from his heart and the boy began to pray,sixties,male,us
sample-131031.png,the boy closed his book,sixties,male,england
sample-079117.png,i know you're unhappy,sixties,male,ireland
sample-114365.png,from there he could see africa in the distance,sixties,female,england
sample-180563.png,but there's a tribal war the boy reiterated,sixties,female,canada
sample-093766.png,why would a king be talking with a shepherd the boy asked awed and embarrassed,sixties,male,newzealand
sample-121152.png,we don't know what's in the confounded thing do you,sixties,female,us
sample-086126.png,their faces were hidden behind blue veils with only their eyes showing,sixties,male,us
sample-070461.png,treason is a blow that comes unexpectedly,sixties,male,us
sample-101846.png,but i don't have it,sixties,female,us
sample-099106.png,why should it be awkward,sixties,female,us
sample-069810.png,he'll drive you batty,sixties,male,england
sample-188533.png,he's had sniffles all day,sixties,male,england
sample-021758.png,i get thirty dollars a week,sixties,male,us
sample-020330.png,i can see the billboards now,sixties,male,england
sample-035983.png,i'm supposed to know my way around,sixties,male,us
sample-161785.png,i noticed that the boy answered,sixties,male,us
sample-048598.png,i heard a faint movement under my feet,sixties,female,us
sample-139400.png,everyone seemed very excited,sixties,male,us
sample-071791.png,it was starlight and i explained the signs of the zodiac to her,sixties,female,us
sample-157466.png,you seem to think i've never done this before,sixties,male,us
sample-099155.png,it looked like a rusty gas float,sixties,female,us
sample-187266.png,the level ground was blackened as far as one could see and it was still giving off smoke,sixties,female,us
sample-053877.png,what tricks would i pull,sixties,male,scotland
sample-095305.png,her hair flowed down her back,sixties,female,us
sample-008617.png,worryingly the radio signal became weaker,sixties,male,us
sample-115851.png,no hope no adventure no old kings or destinies no treasure and no pyramids,sixties,male,england
sample-185150.png,perhaps she forgot all about it,sixties,male,newzealand
sample-049168.png,this puts me in a peculiar hole,sixties,male,england
sample-120383.png,i have been waiting for you here at this oasis for a long time,sixties,male,newzealand
sample-027151.png,here it is again,sixties,male,england
sample-048660.png,did you want to see me,sixties,male,england
sample-170258.png,i think they perceived that nothing was to be done at the moment,sixties,male,us
sample-030811.png,catalysts make chemical reactions possible at low temperatures,sixties,male,england
sample-125253.png,so he could not be hasty nor impatient,sixties,male,england
sample-053121.png,this text aims to include a diverse set of vocabulary,sixties,male,england
sample-098068.png,now what are you going to do,sixties,female,us
sample-117591.png,henderson was taking it in,sixties,female,england
sample-119456.png,so what is salem like he asked trying to get some sort of clue,sixties,male,newzealand
sample-171063.png,but only speak a word and my servant will be healed,sixties,female,us
sample-005240.png,i'd like you to take me there if you can,sixties,female,us
sample-032500.png,the wind has many names,sixties,male,canada
sample-074791.png,you weren't here to build them,sixties,male,ireland
sample-061570.png,a boy came running towards me,sixties,female,scotland
sample-003326.png,vibrations of peace throughout the tent,sixties,male,england
sample-173981.png,that's what it means,sixties,female,england
sample-070819.png,its lower end was still embedded,sixties,female,england
sample-060066.png,we are part of that soul so we rarely recognize that it is working for us,sixties,male,canada
sample-181401.png,some storms are worth the wreckage,sixties,female,us
sample-078264.png,that's what i'm afraid of,sixties,male,us
sample-138145.png,and he wasn't faring much better,sixties,male,us
sample-190563.png,that's true the boy thought,sixties,female,african
sample-183950.png,i didn't know shepherds knew how to read said a girl's voice behind him,sixties,female,african
sample-081072.png,what do you associate with iceland,sixties,male,newzealand
sample-142683.png,they must be used to their new shepherd and have probably already forgotten me,sixties,female,england
sample-156319.png,it all happened rather suddenly,sixties,male,england
sample-016924.png,i'm the king of salem the old man had said,sixties,male,england
sample-089166.png,my seven year resume gap is marked not drugs,sixties,female,us
sample-099328.png,i'm going to them,sixties,male,us
sample-166669.png,the wind told me that you know about love the boy said to the sun,sixties,female,ireland
sample-139753.png,there are many languages spoken by things the boy said,sixties,female,malaysia
sample-052815.png,maybe tomorrow said the boy moving away,sixties,male,canada
sample-095319.png,revenge is not my style but obviously accidents will happen,sixties,female,us
sample-191995.png,give me my book the boy said,sixties,male,us
sample-192869.png,he should have decided to become a shepherd the boy said,sixties,male,us
sample-065494.png,there was a fluctuation in the water pressure that fed the whale tank,sixties,female,us
sample-190880.png,why didn't they wake me,sixties,male,newzealand
sample-085880.png,the only shadow was that of the few scattered pine trees,sixties,female,us
sample-080221.png,henderson went into the railway station to telegraph the news to london,sixties,male,england
sample-175098.png,he prepared himself a sandwich and drank some hot tea from a crystal glass,sixties,female,canada
sample-173179.png,is there no sense of honor left in this country,sixties,male,england
sample-107900.png,he picked up the two stones and put them back in his pouch,sixties,female,us
sample-043557.png,ogilvy told him everything that he had seen,sixties,male,canada
sample-081373.png,he approached the mass and was surprised at the size and the shape,sixties,female,us
sample-175269.png,he opened the package and tucked into a sandwich,sixties,male,wales
sample-105508.png,i don't know how to turn them into reality,sixties,male,canada
sample-030767.png,they returned to the gates of the monastery,sixties,male,canada
sample-130228.png,and i will tell you how to find the hidden treasure,sixties,female,canada
sample-134574.png,i never stole a watch in my life,sixties,male,newzealand
sample-118202.png,this morning i found a calculator taped to my wii,sixties,female,us
sample-065331.png,you will be jane doe,sixties,female,england
sample-043005.png,what is love the desert asked,sixties,female,canada
sample-070219.png,at his side was the young arab the boy had spoken with earlier,sixties,male,us
sample-126590.png,and that he a boy could perform miracles,sixties,female,african
sample-097961.png,but the englishman was exultant,sixties,male,us
sample-114501.png,i happen to know conway was married only three months ago,sixties,male,newzealand
sample-130878.png,all the joy he had seen that morning had suddenly disappeared,sixties,male,australia
sample-087080.png,i got drunk yesterday and thought i built a super computer,sixties,female,us
sample-190214.png,i thought that everything i owned would be destroyed,sixties,male,england
sample-073626.png,the plural of mouse is mice,sixties,male,england
sample-106293.png,then suddenly he noticed it with a start,sixties,female,us
sample-194464.png,i don't wanta sign no autographs,sixties,female,us
sample-173384.png,now leave us alone said the boy to the young arab,sixties,male,us
sample-135410.png,i'd like you to take me there if you can,sixties,male,england
sample-187926.png,then the old man began to inspect the sheep and he saw that one was lame,sixties,female,england
sample-032929.png,the end of the cylinder was still as ogilvy and henderson had left it,sixties,male,us
sample-058450.png,something inside the cylinder was unscrewing the top,sixties,male,us
sample-138534.png,to continue his search for the treasure meant that he had to abandon fatima,sixties,female,us
sample-048194.png,this is for you he said holding one of the parts out to the monk,sixties,female,us
sample-163425.png,their faces were covered with the blue cloths and their eyes showed fear,sixties,male,us
sample-107431.png,i jumped in to save rachel,sixties,male,england
sample-112906.png,the boy was surprised at his thoughts,sixties,female,canada
sample-070471.png,i learned how to care for sheep and i haven't forgotten how that's done,sixties,female,australia
sample-179238.png,fatima is a woman of the desert said the alchemist,sixties,female,us
sample-089412.png,he remembered the sword,sixties,female,england
sample-002025.png,it's almost as if he had been here and left his mark he thought,sixties,male,canada
sample-113349.png,the shop is exactly the size i always wanted it to be,sixties,female,canada
sample-097862.png,i pointed out mars a bright dot of light,sixties,male,australia
sample-033438.png,the boy was shaking with fear but the alchemist helped him out of the tent,sixties,male,newzealand
sample-082931.png,nearby was the englishman reading a book,sixties,male,us
sample-092933.png,in spite of this i still believed that there were men in mars,sixties,female,england
sample-164519.png,i'm not interested in your book,sixties,female,us
sample-095230.png,couldn't want a better life and death,sixties,female,us
sample-187529.png,if you want something you gotta go get it,sixties,female,us
sample-086355.png,they began to ride out over the sands with the moon lighting their way,sixties,female,england
sample-038080.png,it was glaringly hot not a cloud in the sky nor a breath of wind,sixties,female,scotland
sample-178266.png,it's almost as if he had been here and left his mark he thought,sixties,male,us
sample-173952.png,not everyone can see his dreams come true in the same way,sixties,female,us
sample-067694.png,no doubt the impact had caused a flash of fire,sixties,female,us
sample-068947.png,i make my living forecasting the future for people he said,sixties,female,us
sample-121767.png,they're calling to us not to give up and to keep on fighting,sixties,female,us
sample-042360.png,but what's all this,sixties,female,england
sample-158875.png,all they think about is food and water,sixties,female,canada
sample-169614.png,the crowd swayed a little as i elbowed my way through,sixties,female,us
sample-000384.png,to realize one's destiny is a person's only real obligation,sixties,male,newzealand
sample-095701.png,ask the owner of that stall how much the sword costs he said to his friend,sixties,female,african
sample-167464.png,on top of all that the weeds keep growing and the garbage has to be taken out,sixties,female,canada
sample-038294.png,had our instruments permitted it we might have been able to see the trouble way back when,sixties,female,canada
sample-067032.png,henderson went into the railway station to telegraph the news to london,sixties,male,us
sample-022727.png,nature knows me as the wisest being in creation the sun said,sixties,female,us
sample-004463.png,one needs all one's time and energy for a career,sixties,female,us
sample-188999.png,is she coming back here,sixties,male,ireland
sample-013574.png,i've already told you,sixties,female,us
sample-149653.png,there were raised voicesand some sort of struggle appeared to be going on ,sixties,male,us
sample-170080.png,a great humanitarian and the best friend the jessie bakers have,sixties,male,england
sample-086249.png,i can smell it,sixties,male,england
sample-084115.png,i heard a peculiar humming sound from the pit,sixties,male,newzealand
sample-133929.png,but the boy couldn't even speak,sixties,male,us
sample-098767.png,you got your sea legs yet,sixties,female,canada
sample-132506.png,that's not true the boy said,sixties,female,england
sample-065314.png,there the alchemist separated the disk into four parts,sixties,female,us
sample-038275.png,are you enjoying london,sixties,male,scotland
sample-053553.png,with every day that passed the boy's heart became more and more silent,sixties,male,us
sample-097733.png,the boy wanted to take her hand,sixties,male,indian
sample-152447.png,i went stretching my legs clumsily and feeling my way in the dark,sixties,male,us
sample-168401.png,i don't know why these things have to be transmitted by word of mouth he thought,sixties,female,canada
sample-179725.png,you wanna take this outside,sixties,female,us
sample-172414.png,you bet your bottom dollar we would,sixties,male,us
sample-041041.png,there were just drawings coded instructions and obscure texts,sixties,male,england
sample-090040.png,the boy didn't want to talk about the pyramids,sixties,male,canada
sample-015796.png,but here's the funniest part of it all,sixties,male,england
sample-013769.png,the boy was surprised at his thoughts,sixties,male,england
sample-118036.png,sometimes there's just no way to hold back the river,sixties,male,scotland
sample-097824.png,they wanted to save the oasis,sixties,male,us
sample-115350.png,i think they perceived that nothing was to be done at the moment,sixties,female,us
sample-174975.png,i know good crystal from bad and everything else there is to know about crystal,sixties,female,england
sample-175350.png,so he could not be hasty nor impatient,sixties,male,australia
sample-054891.png,did you want to see me,sixties,female,england
sample-015063.png,i bet it's a going away present,sixties,male,england
sample-127700.png,there are so many things to learn,sixties,male,england
sample-174186.png,i've got to go,sixties,male,england
sample-138254.png,she had her cardigan on,sixties,male,england
sample-003122.png,we have recovered most of the deleted files but some are still being processed,sixties,female,us
sample-128094.png,the ghost laughed in the weirdest way,sixties,male,england
sample-078583.png,i thought about whether we should find coins and models in it and so on,sixties,female,scotland
sample-024831.png,it was a a kind of fascination that paralysed my actions,sixties,male,australia
sample-012683.png,why not right here,sixties,male,australia
sample-064466.png,i wished i had a light to smoke by,sixties,female,us
sample-115502.png,scattered groups of people were hurrying from the direction of woking,sixties,female,us
sample-174532.png,crossing your own pals,sixties,male,england
sample-089716.png,the baby can talk,sixties,male,us
sample-119809.png,i don't know if i'll be able to find life in the desert the boy thought,sixties,male,newzealand
sample-044394.png,he opened the package and tucked into a sandwich,sixties,female,us
sample-163160.png,we've got to find him,sixties,female,us
sample-061863.png,where was his horse,sixties,female,england
sample-035987.png,that's what makes it romantic,sixties,male,newzealand
sample-170038.png,rest well tonight as if you were a warrior preparing for combat,sixties,male,england
sample-083460.png,mecca is a lot farther away than the pyramids,sixties,male,england
sample-042999.png,do you know that i threw it away,sixties,male,us
sample-052573.png,janet roger died three months ago,sixties,female,england
sample-047467.png,even when all you want to do is travel,sixties,male,us
sample-028865.png,he did find it soon after dawn and not far from the sand pits,sixties,female,us
sample-167099.png,he approached the mass and was surprised at the size and the shape,sixties,female,scotland
sample-065254.png,come in again some time,sixties,male,scotland
sample-057363.png,it was the levanter the wind that came from africa,sixties,male,england
sample-148019.png,we've been fed baloney so long we're getting used to it,sixties,female,us
sample-001352.png,the strange horseman drew an enormous curved sword from a scabbard mounted on his saddle,sixties,male,newzealand
sample-016111.png,and the sand and gravel had been flung violently in every direction,sixties,female,scotland
sample-087378.png,must have been a kid,sixties,male,scotland
sample-002908.png,i felt like bruce wayne building his batcave,sixties,male,england
sample-037897.png,once again he was experiencing the language without words,sixties,female,england
sample-160171.png,well then we've got a problem,sixties,female,canada
sample-111621.png,a woman ought to be prepared for any emergency,sixties,male,ireland
sample-165277.png,all they wanted was food and water,sixties,female,us
sample-124032.png,the boy was surprised at his thoughts,sixties,male,newzealand
sample-095382.png,a monk dressed in black came to the gates,sixties,female,canada
sample-122827.png,the boy prodded them one by one with his crook calling each by name,sixties,male,scotland
sample-191020.png,could i please see you a minute,sixties,male,us
sample-052923.png,they all complain they're practically working for the government,sixties,male,england
sample-016502.png,i sold crystal and crossed the desert,sixties,female,us
sample-186226.png,i'll take mine now,sixties,female,england
sample-052985.png,the baby can talk,sixties,male,us
sample-116687.png,but i was also stumbling because i couldnt look away from these things,sixties,male,newzealand
sample-115395.png,parents should look out for correct grammar and pronunciation when speaking to their children,sixties,male,australia
sample-052247.png,you don't happen to have eight thousand bucks on you,sixties,male,england
sample-112608.png,you've got to do something,sixties,female,us
sample-032215.png,and in that mood he was grateful to be in love,sixties,female,canada
sample-004299.png,you ought to stay over,sixties,male,england
sample-011793.png,the old man was probably a gypsy too,sixties,female,canada
sample-171379.png,everyone has his or her own way of learning things he said to himself,sixties,male,us
sample-073814.png,i thought the unscrewing might be automatic,sixties,female,canada
sample-182959.png,they crossed the desert for another two days in silence,sixties,male,us
sample-072239.png,what tricks would i pull,sixties,male,england
sample-168776.png,you're the one who may die the alchemist said,sixties,male,newzealand
sample-099603.png,the boy took them to the cliff where he had been on the previous day,sixties,female,us
sample-061268.png,they're not worth much the englishman answered,sixties,male,us
sample-063066.png,the merchant looked anxiously at the boy,sixties,female,us
sample-187030.png,the top had certainly ceased to rotate,sixties,male,canada
sample-008717.png,he had been to the village only once the year before,sixties,male,england
sample-172555.png,how do you think i got here,sixties,male,england
sample-044724.png,i want to get back to my sheep faster,sixties,male,england
sample-131005.png,it's the oasis said the camel driver,sixties,male,canada
sample-062967.png,i think they're going to last for a long time he said to the monk,sixties,female,us
sample-177678.png,so he asked if the old man's blessing was still with him,sixties,female,us
sample-138782.png,in any case the desert was impassable,sixties,male,england
sample-136752.png,others stumbled upon the stone by accident,sixties,female,african
sample-095991.png,i didn't mean to shoot him,sixties,male,england
sample-054439.png,if you're looking for a room there's no vacancy,sixties,female,us
sample-057061.png,i can't think any more,sixties,male,newzealand
sample-179741.png,imagine if everyone went around transforming lead into gold,sixties,male,england
sample-058619.png,i have to separate out the sulfur,sixties,male,newzealand
sample-155727.png,but as time passed tangier had changed,sixties,female,us
sample-138114.png,from then on he would make his own decisions,sixties,male,us
sample-050585.png,but i found it difficult to get to work because of the investigations,sixties,male,england
sample-064241.png,coming home a party of tourists passed us singing and playing music,sixties,female,us
sample-000286.png,dusk was falling as the boy arrived with his herd at an abandoned church,sixties,male,england
sample-019314.png,two days ago you said that i had never dreamed of travel the merchant answered,sixties,female,australia
sample-051013.png,i have already found my treasure,sixties,male,england
sample-036914.png,but arms cannot be drawn unless they also go into battle,sixties,male,england
sample-004036.png,i'm an adventurer looking for treasure he said to himself,sixties,female,african
sample-162221.png,he offered the kids some icecream,sixties,female,canada
sample-119668.png,they were known as seers and they were held in fear by women and the elderly,sixties,male,england
sample-066323.png,had our instruments permitted it we might have been able to see the trouble way back when,sixties,female,us
sample-047788.png,the boy began to dig into the dune,sixties,female,canada
sample-042603.png,i'm so glad to see you,sixties,male,england
sample-040760.png,if you pay attention to the present you can improve upon it,sixties,male,us
sample-132869.png,you'll find us everywhere,sixties,male,us
sample-161790.png,at the first glance it was really not very exciting,sixties,male,us
sample-156796.png,you would have to have been born an arab to understand he answered,sixties,male,england
sample-166523.png,if i had told you you wouldn't have seen the pyramids,sixties,male,england
sample-117285.png,the camel driver was seated at the base of a palm tree observing the sunset,sixties,male,us
sample-069434.png,the boy awoke before dawn,sixties,male,england
sample-128804.png,i don't know if i'll be able to find life in the desert the boy thought,sixties,male,australia
sample-033271.png,have her call me back,sixties,female,us
sample-115513.png,to show you one of life's simple lessons the alchemist answered,sixties,female,england
sample-120989.png,hires two personal trainers and make one of them train the other one,sixties,female,us
sample-118624.png,they formed heaps that are visible a mile and a half away,sixties,male,us
sample-174877.png,you came so that you could learn about your dreams said the old woman,sixties,male,canada
sample-077217.png,you old sorcerer the boy shouted up to the sky,sixties,female,african
sample-136835.png,i was impatient to see it opened,sixties,female,us
sample-183339.png,sometimes it's better to be with the sheep who don't say anything,sixties,male,canada
sample-040321.png,they spoke about mercury salt dragons and kings and he didn't understand any of it,sixties,male,us
sample-136689.png,and at that i told him and he took my place,sixties,female,canada
sample-138239.png,ten years at the university and here i am in a corral,sixties,male,england
sample-169605.png,just give me a few hours before you make any decisions,sixties,male,us
sample-061130.png,i can't think of any reason why she was killed,sixties,female,us
sample-099665.png,now i will drift gently off to dreamland,sixties,male,canada
sample-013594.png,meanwhile the boy thought about his treasure,sixties,female,canada
sample-041179.png,coming home a party of tourists passed us singing and playing music,sixties,female,us
sample-012383.png,he recited an our father silently,sixties,male,canada
sample-110527.png,he told her about the morning's meeting,sixties,male,england
sample-104559.png,the boy went to look for the englishman,sixties,male,england
sample-041245.png,and eventually man will nourish your sands where the game will once again flourish,sixties,male,newzealand
sample-023105.png,the corset constricted her waist,sixties,female,us
sample-114833.png,they must be used to their new shepherd and have probably already forgotten me,sixties,male,england
sample-170321.png,listen to your heart,sixties,male,us
sample-004595.png,then the thing came upon him in a flash,sixties,male,england
sample-104441.png,are you really fred's brother,sixties,male,scotland
sample-173835.png,if good things are coming they will be a pleasant surprise said the seer,sixties,male,newzealand
sample-079936.png,it's extremely suspicious that there's no information about brains that didn't come from a brain,sixties,male,us
sample-069722.png,i thought you were asleep,sixties,male,ireland
sample-026888.png,as he sat there thinking he sensed movement above him,sixties,male,us
sample-171431.png,the insurance was sky high,sixties,male,ireland
sample-059697.png,it brought his heart into his mouth,sixties,female,scotland
sample-149941.png,it would have been visible to me had i only looked up as it passed,sixties,female,canada
sample-017629.png,and tomorrow his enemy would also be a part of that soul,sixties,male,canada
sample-003291.png,henderson stood up with a spade in his hand,sixties,male,us
sample-174022.png,you'll marry fatima and you'll both be happy for a year,sixties,female,african
sample-153079.png,i thought about the difficulties in translation that might arise,sixties,female,us
sample-066102.png,henderson stood up with a spade in his hand,sixties,male,canada
sample-115996.png,they formed heaps that are visible a mile and a half away,sixties,female,us
sample-015956.png,people that never had to worry,sixties,male,england
sample-110743.png,it had a diameter of about thirty yards,sixties,male,us
sample-111489.png,apple pie is an iconic dish,sixties,male,england
sample-129263.png,in those days very few of the people had any idea about astronomy,sixties,male,us
sample-165883.png,i'm an alchemist simply because i'm an alchemist he said as he prepared the meal,sixties,female,canada
sample-119036.png,but those who know about such things would know that those are urim and thummim,sixties,male,canada
sample-107559.png,but the englishman was exultant,sixties,male,scotland
sample-024254.png,nobody knows how much ammunition the military has in its checkpoints,sixties,male,england
sample-090748.png,looking at the sun he calculated that he would reach tarifa before midday,sixties,male,scotland
sample-178870.png,i'm going to find that damned alchemist the englishman thought,sixties,male,us
sample-083657.png,after all who doesnt want to overcome new challenges and achieve great heights,sixties,female,england
sample-150747.png,but then they wouldn't be a part of your future the seer had said,sixties,male,england
sample-061087.png,he was immensely excited at the news,sixties,male,us
sample-190243.png,the boy began again to read his book but he was no longer able to concentrate,sixties,male,canada
sample-152512.png,i also use standard port forwarding when i want to expose servers running on my linux machine,sixties,male,england
sample-090868.png,although everything should be under the state's control there is a lot of violence in prisons,sixties,male,england
sample-168506.png,how do you know,sixties,male,scotland
sample-187623.png,at once he connected the two incidents,sixties,male,england
sample-085627.png,the two walked out among the palms,sixties,male,scotland
sample-046582.png,he followed the movement of the birds trying to read something into it,sixties,male,newzealand
sample-166579.png,he noticed the unequal cooling of its surface,sixties,female,england
sample-177966.png,we've been fed baloney so long we're getting used to it,sixties,male,england
sample-078229.png,i think somebody stole one of his crown jewels,sixties,male,australia
sample-092554.png,don't forget that everything you deal with is only one thing and nothing else,sixties,male,england
